url,item_name,colors,prices,origin_price,renew_value,technical_infomation
Samsung DeX (Kết nối màn hình sử dụng giao diện tương tự PC)
Ray Tracing
Phiên dịch viên
Phiên dịch trực tiếp
Màn hình luôn hiển thị AOD
Khoanh vùng search đa năng
Chặn tin nhắn
Chặn cuộc gọi
Chạm 2 lần sáng màn hình|Kháng nước, kháng bụi: IP68|<Tiện ích><Thông tin chung>|Thời điểm ra mắt: 09/2024|Sản phẩm bao gồm: Điện thoại thông minh, Cáp truyền dữ liệu, Que lấy sim|<Thông tin chung>"
https://hoanghamobile.com/dien-thoai/samsung-galaxy-s25-ultra,Điện thoại Samsung Galaxy S mới 3 256GB,"Xanh Dương,Đen,Xám,Bạc","34,990,000 ₫,34,990,000 ₫,34,990,000 ₫,34,990,000 ₫","34,990,000 ₫",0,
https://hoanghamobile.com/dien-thoai/samsung-galaxy-s25-512gb,Điện thoại Samsung Galaxy S mới 1 512GB,"Xanh Dương Đậm,Xanh Lá,Xám Bạc,Xanh dương nhạt","27,490,000 ₫,27,490,000 ₫,27,490,000 ₫,27,490,000 ₫","27,490,000 ₫",0,
https://hoanghamobile.com/dien-thoai/samsung-galaxy-s25-plus-512gb,Điện thoại Samsung Galaxy S mới 2 512GB,"Xanh Dương Đậm,Xanh Lá,Xanh Da Trời,Xám Bạc","31,490,000 ₫,31,490,000 ₫,31,490,000 ₫,31,490,000 ₫","31,490,000 ₫",0,
https://hoanghamobile.com/dien-thoai/samsung-galaxy-s25-ultra-512gb,Điện thoại Samsung Galaxy S mới 3 512GB,"Xanh Dương,Đen,Xám,Bạc","38,490,000 ₫,38,490,000 ₫,38,490,000 ₫,38,490,000 ₫","38,490,000 ₫",0,
https://hoanghamobile.com/dien-thoai/samsung-galaxy-s25-ultra-1tb,Điện thoại Samsung Galaxy S mới 3 1TB,"Xanh Dương,Đen,Xám,Bạc","45,790,000 ₫,45,790,000 ₫,45,790,000 ₫,45,790,000 ₫","45,790,000 ₫",0,
https://hoanghamobile.com/dien-thoai/samsung-galaxy-a55-chinh-hang,Điện thoại Samsung Galaxy A55 - 8GB/128GB,"Xanh,Màu Đen,Màu Tím","8,490,000 ₫,8,490,000 ₫,8,490,000 ₫","9,990,000 ₫","7,990,000 ₫","<Màn hình>|Độ phân giải: 2400 x 1080|Kích thước màn hình: 6.6""|Công nghệ màn hình: Super AMOLED|Độ sáng màn hình: 1000nits|Tần số quét (Hz): 120Hz|<Màn hình><Camera sau>|Tính năng: Zoom kĩ thuật số 10x
Panorama
Macro
Xóa phông
Chế độ ban đêm
Chuyên nghiệp
Hyperlapse
Chuyển động siêu chậm
Tự động lấy nét|Đèn Flash: Có|Độ phân giải camera: 50MP (f/1.8) + 12MP (f/2.2) + 5MP (f/2.4)|Quay phim: 4K (3840 x 2160)@30fps
Quay chậm HD@240fps
Dual recording (quay cam trước & sau cùng lúc)|<Camera sau><Camera trước>|Độ phân giải camera: 32 MP|Tính năng: Làm đẹp|Quay phim: UHD 4K (3840 x 2160)@30fps
Quay chậm 240fps @HD
Dual recording (quay cam trước & sau cùng lúc)|<Camera trước><Hệ điều hành & CPU>|Vi xử lý: Exynos 1480|Vi xử lý đồ họa (GPU): AMD Titan 1WGP|Hệ điều hành: Android 14|Tốc độ CPU: Octa-core (4x2.75 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)|<Hệ điều hành & CPU><Bộ nhớ & Lưu trữ>|Thẻ nhớ ngoài: MicroSD 1 TB|RAM: 8GB|Bộ nhớ trong: 128GB|Bộ nhớ còn lại (khả dụng): 109 GB|<Bộ nhớ & Lưu trữ><Kết nối>|Bluetooth: V5.3|Cổng kết nối/sạc: Type-C|Jack tai nghe: Type-C|Kết nối khác: Đang cập nhật|Số khe SIM: 1 SIM + 1 khe phụ (SIM/thẻ nhớ) hoặc eSim|Wi-Fi: 802.11 a/b/g/n/ac/ax|Cảm biến: Gia tốc
Cảm biến vân tay
Cảm biến Gyro
Cảm biến Geomagnetic
Cảm biến Hall
Cảm biến ánh sáng
Cảm biến tiệm cận ảo|Mạng di động: 5G|Định vị: GPS
Glonass
Beidou
Galileo
QZSS|Kết Nối NFC: Có|<Kết nối><Thiết kế - trọng lượng>|Trọng lượng: 213g|Kích thước: 161.1mm x 77.4mm x 8.2mm|Chất liệu: Khung kim loại & Mặt lưng kính|Thiết kế: Nguyên khối|<Thiết kế - trọng lượng><Pin & Sạc>|Dung lượng pin sản phẩm: 5000mAh|Loại pin: Li-Po|Hỗ trợ sạc tối đa: 25W|Công nghệ pin: Sạc nhanh|<Pin & Sạc><Tiện ích>|Bảo mật sinh trắc học: Khuôn mặt
Vân tay dưới màn hình|Kháng nước, kháng bụi: IP67|Tính năng đặc biệt: Khoanh tròn để tìm kiếm
Có ứng dụng ghi âm
Ghi âm cuộc gọi
Hỗ trợ radio FM|<Tiện ích><Thông tin chung>|Thời điểm ra mắt: 03/2024|Sản phẩm bao gồm: Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Type C|<Thông tin chung>"
https://hoanghamobile.com/dien-thoai/samsung-galaxy-a35-chinh-hang,Điện thoại Samsung Galaxy A35 - 8GB/128GB,"Xanh,Màu Đen,Màu Vàng","6,990,000 ₫,6,990,000 ₫,6,990,000 ₫","8,290,000 ₫","6,490,000 ₫","<Màn hình>|Độ phân giải: 2340 x 1080|Kích thước màn hình: 6.6""|Công nghệ màn hình: Super AMOLED|Độ sáng màn hình: 1000nits|Tần số quét (Hz): 120Hz|<Màn hình><Camera sau>|Tính năng: Zoom kĩ thuật số 10x
Panorama
Macro
Xóa phông
Chế độ ban đêm
Chuyên nghiệp
Hyperlapse
Chuyển động siêu chậm
Tự động lấy nét inch|Đèn Flash: Có|Độ phân giải camera: 50MP (f/1.8) + 8MP (f/2.2) + 5MP (f/2.4)|Quay phim: 4K (3840 x 2160)@30fps
Quay chậm HD@240fps|<Camera sau><Camera trước>|Độ phân giải camera: 13 MP|Quay phim: Quay video HD
Quay video Full HD|Tính năng: Bộ lọc màu
Làm đẹp
Xóa phông|<Camera trước><Hệ điều hành & CPU>|Hệ điều hành: Android 14|Vi xử lý: Exynos 1380|Vi xử lý đồ họa (GPU): ARM Mali-G68 MP5|Tốc độ CPU: Octa-core (4x2.4 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55)|<Hệ điều hành & CPU><Bộ nhớ & Lưu trữ>|RAM: 8GB|Bộ nhớ trong: 128GB|Thẻ nhớ ngoài: MicroSD 1 TB|<Bộ nhớ & Lưu trữ><Kết nối>|Số khe SIM: 1 SIM + 1 khe phụ (SIM/thẻ nhớ)|Bluetooth: V5.3|Cổng kết nối/sạc: Type-C|Jack tai nghe: Type-C|Kết nối khác: Đang cập nhật|Wi-Fi: 802.11 a/b/g/n/ac/ax|Cảm biến: Cảm biến vân tay trong màn hình|Mạng di động: 5G|Định vị: GPS
Glonass
Beidou
Galileo
QZSS|Kết Nối NFC: Có|<Kết nối><Thiết kế - trọng lượng>|Kích thước: 161.7mm x 78.0mm x 8.2mm|Trọng lượng: 209g|Thiết kế: Nguyên khối|Chất liệu: Khung nhựa & Mặt lưng kính|<Thiết kế - trọng lượng><Pin & Sạc>|Dung lượng pin sản phẩm: 5000mAh|Công nghệ pin: Sạc nhanh|Loại pin: Li-Po|Hỗ trợ sạc tối đa: 25W|<Pin & Sạc><Tiện ích>|Bảo mật sinh trắc học: Khuôn mặt
Vân tay dưới màn hình|Kháng nước, kháng bụi: IP67|Tính năng đặc biệt: Ghi âm cuộc gọi
Hỗ trợ radio FM
khoanh tròn để tìm kiếm|<Tiện ích><Thông tin chung>|Thời điểm ra mắt: 03/2024|Sản phẩm bao gồm: Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Type C|<Thông tin chung>"
https://hoanghamobile.com/dien-thoai/samsung-galaxy-s24-Ultra-12gb-1tb-chinh-hang,Điện Thoại AI - Samsung Galaxy S24 Ultra - 12GB/1TB - Chính hãng,"Màu Đen,Xám,Màu Vàng,Màu Tím","42,490,000 ₫,42,490,000 ₫,42,490,000 ₫,42,490,000 ₫","44,490,000 ₫","40,490,000 ₫","<Màn hình>|Công nghệ màn hình: Dynamic AMOLED 2X|Kích thước màn hình: 6.8""|Tần số quét (Hz): 120Hz|Độ phân giải: 3120 x 1440|Độ sáng màn hình: 2600nits|<Màn hình><Camera sau>|Quay phim: HD 720p@30fps
FullHD 1080p@60fps
FullHD 1080p@30fps
FullHD 1080p@240fps
FullHD 1080p@120fps
8K 4320p@30fps
4K 2160p@60fps
4K 2160p@30fps
4K 2160p@120fps|Tính năng: Ảnh Raw
Zoom quang học
Zoom kỹ thuật số
Xóa phông
Video chân dung
Video chuyên nghiệp
Tự động lấy nét (AF)
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Super HDR
Siêu độ phân giải
Quét mã QR
Quay video hiển thị kép
Quay Siêu chậm (Super Slow Motion)
Quay chậm (Slow Motion)
Làm đẹp
Góc siêu rộng (Ultrawide)
Chụp ảnh chuyển động
Chụp một chạm
Chụp hẹn giờ
Chống rung quang học (OIS)
Chống rung kỹ thuật số (VDIS)
Chuyên nghiệp (Pro)
Bộ lọc màu
Ban đêm (Night Mode)|Đèn Flash: Có|Độ phân giải camera: 200.0 MP (f/1.7) + 50.0 MP (f/3.4) + 12.0 MP (f/2.2) + 10.0 MP (f/2.4)|<Camera sau><Camera trước>|Độ phân giải camera: 12.0 MP|Tính năng: Xóa phông
Video chân dung
Video chuyên nghiệp
Trôi nhanh thời gian (Time Lapse)
Quay chậm (Slow Motion
Nhãn dán (AR Stickers)
Làm đẹp
Góc rộng (Wide)
Flash màn hình
Chụp ảnh chuyển động
Chụp đêm
Chụp một chạm
Chụp hẹn giờ
Chụp bằng cử chỉ
Chân dung đêm
Bộ lọc màu|Quay phim: Quay video HD
Quay video Full HD
Quay video 4K|<Camera trước><Hệ điều hành & CPU>|Vi xử lý: Snapdragon 8 Gen 3|Vi xử lý đồ họa (GPU): Adreno 750|Hệ điều hành: Android 14|Tốc độ CPU: 8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520)|<Hệ điều hành & CPU><Bộ nhớ & Lưu trữ>|RAM: 12GB|Bộ nhớ trong: 1TB|Thẻ nhớ ngoài: Không hỗ trợ thẻ nhớ|<Bộ nhớ & Lưu trữ><Kết nối>|Số khe SIM: Nano-SIM (4FF),Embedded-SIM|Bluetooth: V5.3|Cổng kết nối/sạc: Type-C|Jack tai nghe: Type-C|Kết nối khác: Đang cập nhật|Wi-Fi: 802.11a/b/g/n/ac/ax/be|Mạng di động: 5G|Cảm biến: Gia tốc
Áp suất kế
Cảm biến vân tay
Cảm biến Gyro
Cảm biến Geomagnetic
Cảm biến Hall
Cảm biến ánh sáng
Cảm biến tiệm cận|Định vị: GPS
Glonass
Beidou
Galileo
QZSS|Kết Nối NFC: Có|<Kết nối><Thiết kế - trọng lượng>|Trọng lượng: 232g|Kích thước: 162.3mm x 79.0mm x 8.6mm|Thiết kế: Nguyên khối|Chất liệu: Khung Titan & Mặt lưng kính cường lực|<Thiết kế - trọng lượng><Pin & Sạc>|Dung lượng pin sản phẩm: 5000mAh|Hỗ trợ sạc tối đa: 45W|Công nghệ pin: Tiết kiệm pin
Sạc pin nhanh
Sạc ngược không dây
Sạc không dây|Loại pin: Li-Po|<Pin & Sạc><Tiện ích>|Tính năng đặc biệt: Ứng dụng kép (Dual Messenger)
Đa cửa sổ (chia đôi màn hình)
Âm thanh Dolby Atmos
Âm thanh AKG
Vision Booster
Tối ưu game (Game Booster)
Trợ lý ảo Samsung Bixby
Trợ lý ảo Google Assistant
Trợ lý Note thông minh
Trợ lý note quyền năng
Trợ lý chỉnh ảnh
Trợ lý chat thông minh
Thu nhỏ màn hình sử dụng một tay
Samsung Pay
Samsung DeX (Kết nối màn hình sử dụng giao diện tương tự PC)
Ray Tracing
Phiên dịch trực tiếp
Mở rộng bộ nhớ RAM
Màn hình luôn hiển thị AOD
Loa kép
Không gian thứ hai (Thư mục bảo mật)
Khoanh vùng search đa năng
Hệ thống tản nhiệt Vapor Chamber
Cử chỉ thông minh
Chặn tin nhắn
Chặn cuộc gọi
Chạm 2 lần tắt/sáng màn hình|Bảo mật sinh trắc học: Mở khoá vân tay dưới màn hình, Mở khoá khuôn mặt|Kháng nước, kháng bụi: IP68|<Tiện ích><Thông tin chung>|Thời điểm ra mắt: 01/2024|Sản phẩm bao gồm: Cáp Type C, Cây lấy sim, Hộp, Sách hướng dẫn|<Thông tin chung>"
https://hoanghamobile.com/dien-thoai/samsung-galaxy-s24-Ultra-12gb-512gb-chinh-hang,Điện Thoại AI - Samsung Galaxy S24 Ultra - 12GB/512GB - Chính hãng,"Màu Đen,Xám,Màu Tím,Màu Vàng","26,490,000 ₫,26,490,000 ₫,26,490,000 ₫,26,490,000 ₫","37,490,000 ₫","24,490,000 ₫","<Màn hình>|Công nghệ màn hình: Dynamic AMOLED 2X|Kích thước màn hình: 6.8""|Tần số quét (Hz): 120Hz|Độ phân giải: 3120 x 1440|Độ sáng màn hình: 2600nits|<Màn hình><Camera sau>|Quay phim: HD 720p@30fps
FullHD 1080p@60fps
FullHD 1080p@30fps
FullHD 1080p@240fps
FullHD 1080p@120fps
8K 4320p@30fps
4K 2160p@60fps
4K 2160p@30fps
4K 2160p@120fps|Tính năng: Ảnh Raw
Zoom quang học
Zoom kỹ thuật số
Xóa phông
Video chân dung
Video chuyên nghiệp
Tự động lấy nét (AF)
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Super HDR
Siêu độ phân giải
Quét mã QR
Quay video hiển thị kép
Quay Siêu chậm (Super Slow Motion)
Quay chậm (Slow Motion)
Làm đẹp
Góc siêu rộng (Ultrawide)
Chụp ảnh chuyển động
Chụp một chạm
Chụp hẹn giờ
Chống rung quang học (OIS)
Chống rung kỹ thuật số (VDIS)
Chuyên nghiệp (Pro)
Bộ lọc màu
Ban đêm (Night Mode)|Đèn Flash: Có|Độ phân giải camera: 200.0 MP (f/1.7) + 50.0 MP (f/3.4) + 12.0 MP (f/2.2) + 10.0 MP (f/2.4)|<Camera sau><Camera trước>|Độ phân giải camera: 12.0 MP|Tính năng: Xóa phông
Video chân dung
Video chuyên nghiệp
Trôi nhanh thời gian (Time Lapse)
Quay chậm (Slow Motion
Nhãn dán (AR Stickers)
Làm đẹp
Góc rộng (Wide)
Flash màn hình
Chụp ảnh chuyển động
Chụp đêm
Chụp một chạm
Chụp hẹn giờ
Chụp bằng cử chỉ
Chân dung đêm
Bộ lọc màu|Quay phim: Quay video HD
Quay video Full HD
Quay video 4K|<Camera trước><Hệ điều hành & CPU>|Vi xử lý: Snapdragon 8 Gen 3|Hệ điều hành: Android 14|Vi xử lý đồ họa (GPU): Adreno 750|Tốc độ CPU: 8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520)|<Hệ điều hành & CPU><Bộ nhớ & Lưu trữ>|RAM: 12GB|Bộ nhớ trong: 512GB|Bộ nhớ còn lại (khả dụng): 484 GB|Thẻ nhớ ngoài: Không hỗ trợ thẻ nhớ|<Bộ nhớ & Lưu trữ><Kết nối>|Số khe SIM: Nano-SIM (4FF),Embedded-SIM|Bluetooth: V5.3|Cổng kết nối/sạc: Type-C|Jack tai nghe: Type-C|Kết nối khác: Đang cập nhật|Wi-Fi: 802.11a/b/g/n/ac/ax/be|Mạng di động: 5G|Cảm biến: Gia tốc
Áp suất kế
Cảm biến vân tay
Cảm biến Gyro
Cảm biến Geomagnetic
Cảm biến Hall
Cảm biến ánh sáng
Cảm biến tiệm cận|Định vị: GPS
Glonass
Beidou
Galileo
QZSS|Kết Nối NFC: Có|<Kết nối><Thiết kế - trọng lượng>|Trọng lượng: 232|Kích thước: 162.3mm x 79.0mm x 8.6mm|Thiết kế: Nguyên khối|Chất liệu: Khung Titan & Mặt lưng kính cường lực|<Thiết kế - trọng lượng><Pin & Sạc>|Dung lượng pin sản phẩm: 5000mAh|Hỗ trợ sạc tối đa: 45W|Công nghệ pin: Tiết kiệm pin
Sạc pin nhanh
Sạc ngược không dây
Sạc không dây|Loại pin: Li-Ion|<Pin & Sạc><Tiện ích>|Tính năng đặc biệt: Ứng dụng kép (Dual Messenger)
Đa cửa sổ (chia đôi màn hình)
Âm thanh Dolby Atmos
Âm thanh AKG
Vision Booster
Tối ưu game (Game Booster)
Trợ lý ảo Samsung Bixby
Trợ lý ảo Google Assistant
Trợ lý Note thông minh
Trợ lý note quyền năng
Trợ lý chỉnh ảnh
Trợ lý chat thông minh
Thu nhỏ màn hình sử dụng một tay
Samsung Pay
Samsung DeX (Kết nối màn hình sử dụng giao diện tương tự PC)
Ray Tracing
Phiên dịch trực tiếp
Mở rộng bộ nhớ RAM
Màn hình luôn hiển thị AOD
Loa kép
Không gian thứ hai (Thư mục bảo mật)
Khoanh vùng search đa năng
Hệ thống tản nhiệt Vapor Chamber
Cử chỉ thông minh
Chặn tin nhắn
Chặn cuộc gọi
Chạm 2 lần tắt/sáng màn hình|Bảo mật sinh trắc học: Mở khoá vân tay dưới màn hình, Mở khoá khuôn mặt|Kháng nước, kháng bụi: IP68|<Tiện ích><Thông tin chung>|Thời điểm ra mắt: 01/2024|Sản phẩm bao gồm: Cáp Type C, Cây lấy sim, Hộp, Sách hướng dẫn|<Thông tin chung>"
https://hoanghamobile.com/dien-thoai/samsung-galaxy-s24-8gb-512gb-chinh-hang,Điện Thoại AI - Samsung Galaxy S24 - 8GB/512GB - Chính hãng,"Màu Đen,Xám,Màu Tím,Màu Vàng","17,190,000 ₫,17,190,000 ₫,17,190,000 ₫,17,190,000 ₫","26,490,000 ₫","15,190,000 ₫","<Màn hình>|Kích thước màn hình: 6.2""|Công nghệ màn hình: Dynamic AMOLED 2X|Tần số quét (Hz): 120Hz|Độ phân giải: 2340 x 1080|Độ sáng màn hình: 2600nits|<Màn hình><Camera sau>|Tính năng: Optical Zoom 3x, Optical quality Zoom 2x (Enabled by Adaptive Pixel sensor) , Digital Zoom up to 30x|Đèn Flash: Có|Độ phân giải camera: 50 MP ( f/1.8) + 10.0 MP (f/2.4) + 12.0 MP (f/2.2)|Quay phim: UHD 8K (7680 x 4320)@30fps
FHD@240fps
UHD@120fps|<Camera sau><Camera trước>|Độ phân giải camera: 12.0 MP|<Camera trước><Hệ điều hành & CPU>|Vi xử lý: Exynos 2400|Hệ điều hành: Android 14|Tốc độ CPU: 10-core (1x3.2GHz Cortex-X4 & 2x2.9GHz Cortex-A720 & 3x2.6GHz Cortex-A720 & 4x1.95GHz Cortex-A520)|Vi xử lý đồ họa (GPU): Xclipse 940|<Hệ điều hành & CPU><Bộ nhớ & Lưu trữ>|RAM: 8GB|Bộ nhớ trong: 512GB|Thẻ nhớ ngoài: Không hỗ trợ thẻ nhớ|<Bộ nhớ & Lưu trữ><Kết nối>|Số khe SIM: Nano-SIM (4FF),Embedded-SIM|Cổng kết nối/sạc: Type-C|Bluetooth: V5.3|Định vị: GPS
GLONASS
BDS
GALILEO|Jack tai nghe: Đang cập nhật|Kết nối khác: Đang cập nhật|Wi-Fi: 802.11a/b/g/n/ac/ax|Mạng di động: 5G|Cảm biến: Gia tốc
Áp suất kế
Cảm biến vân tay
Cảm biến Gyro
Cảm biến Geomagnetic
Cảm biến Hall
Cảm biến ánh sáng
Cảm biến tiệm cận|Kết Nối NFC: Có|<Kết nối><Thiết kế - trọng lượng>|Kích thước: 147.0mm x 70.6mm x 7.6mm|Thiết kế: Nguyên khối|Chất liệu: Khung nhôm & Mặt lưng kính cường lực|Trọng lượng: 232g|<Thiết kế - trọng lượng><Pin & Sạc>|Hỗ trợ sạc tối đa: 25W|Dung lượng pin sản phẩm: 4000mAh|Loại pin: Li-Po|Công nghệ pin: Sạc nhanh 45W
Chia sẻ pin không dây
Sạc siêu nhanh
Sạc không dây|<Pin & Sạc><Tiện ích>|Kháng nước, kháng bụi: IP68|Bảo mật sinh trắc học: Mở khoá vân tay dưới màn hình
Mở khoá khuôn mặt|Tính năng đặc biệt: Ứng dụng kép (Dual Messenger)
Đa cửa sổ (chia đôi màn hình)
Âm thanh Dolby Atmos
Âm thanh AKG
Vision Booster
Tối ưu game (Game Booster)
Trợ lý ảo Samsung Bixby
Trợ lý ảo Google Assistant
Trợ lý note thông minh
Trợ lý chỉnh ảnh
Trợ lý chat thông minh
Thu nhỏ màn hình sử dụng một tay
Samsung Pay
Samsung DeX (Kết nối màn hình sử dụng giao diện tương tự PC)
Ray Tracing
Phiên dịch trực tiếp
Mở rộng bộ nhớ RAM
Màn hình luôn hiển thị AOD
Loa kép
Khoanh vùng search đa năng
Hệ thống tản nhiệt Vapor Chamber
DCI-P3
Cử chỉ thông minh
Chế độ đơn giản (Giao diện đơn giản)
Chặn tin nhắn
Chặn cuộc gọi
Chạm 2 lần tắt/sáng màn hình|<Tiện ích><Thông tin chung>|Thời điểm ra mắt: 01/2024|Sản phẩm bao gồm: Cáp Type C, Cây lấy sim, Hộp, Sách hướng dẫn|<Thông tin chung>"
https://hoanghamobile.com/dien-thoai/samsung-galaxy-s24-ultra-chinh-hang,Điện Thoại AI - Samsung Galaxy S24 Ultra - 12GB/256GB - Chính hãng,"Màu Đen,Xám,Màu Vàng,Màu Tím","23,450,000 ₫,23,450,000 ₫,23,450,000 ₫,23,450,000 ₫","33,990,000 ₫","21,450,000 ₫","<Màn hình>|Công nghệ màn hình: Dynamic AMOLED 2X|Kích thước màn hình: 6.8""|Tần số quét (Hz): 120Hz|Độ phân giải: 3120 x 1440|Độ sáng màn hình: 2600nits|<Màn hình><Camera sau>|Quay phim: HD 720p@30fps
FullHD 1080p@60fps
FullHD 1080p@30fps
FullHD 1080p@240fps
FullHD 1080p@120fps
8K 4320p@30fps
4K 2160p@60fps
4K 2160p@30fps
4K 2160p@120fps|Tính năng: Ảnh Raw
Zoom quang học
Zoom kỹ thuật số
Xóa phông
Video chân dung
Video chuyên nghiệp
Tự động lấy nét (AF)
Trôi nhanh thời gian (Time Lapse)
Toàn cảnh (Panorama)
Super HDR
Siêu độ phân giải
Quét mã QR
Quay video hiển thị kép
Quay Siêu chậm (Super Slow Motion)
Quay chậm (Slow Motion)
Làm đẹp
Góc siêu rộng (Ultrawide)
Chụp ảnh chuyển động
Chụp một chạm
Chụp hẹn giờ
Chống rung quang học (OIS)
Chống rung kỹ thuật số (VDIS)
Chuyên nghiệp (Pro)
Bộ lọc màu
Ban đêm (Night Mode)|Đèn Flash: Có|Độ phân giải camera: 200.0 MP (f/1.7) + 50.0 MP (f/3.4) + 12.0 MP (f/2.2) + 10.0 MP (f/2.4)|<Camera sau><Camera trước>|Độ phân giải camera: 12.0 MP|Tính năng: Xóa phông
Video chân dung
Video chuyên nghiệp
Trôi nhanh thời gian (Time Lapse)
Quay chậm (Slow Motion
Nhãn dán (AR Stickers)
Làm đẹp
Góc rộng (Wide)
Flash màn hình
Chụp ảnh chuyển động
Chụp đêm
Chụp một chạm
Chụp hẹn giờ
Chụp bằng cử chỉ
Chân dung đêm
Bộ lọc màu|Quay phim: Quay video HD
Quay video Full HD
Quay video 4K|<Camera trước><Hệ điều hành & CPU>|Vi xử lý: Snapdragon 8 Gen 3|Vi xử lý đồ họa (GPU): Adreno 750|Hệ điều hành: Android 14|Tốc độ CPU: 8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520)|<Hệ điều hành & CPU><Bộ nhớ & Lưu trữ>|RAM: 12GB|Bộ nhớ trong: 256GB|Thẻ nhớ ngoài: Không hỗ trợ thẻ nhớ|<Bộ nhớ & Lưu trữ><Kết nối>|Số khe SIM: Nano-SIM (4FF),Embedded-SIM|Cổng kết nối/sạc: Type-C|Bluetooth: V5.3|Jack tai nghe: Type-C|Kết nối khác: Đang cập nhật|Wi-Fi: 802.11a/b/g/n/ac/ax/be|Mạng di động: 5G|Cảm biến: Gia tốc
Áp suất kế
Cảm biến vân tay
Cảm biến Gyro
Cảm biến Geomagnetic
Cảm biến Hall
Cảm biến ánh sáng
Cảm biến tiệm cận|Định vị: GPS
Glonass
Beidou
Galileo
QZSS|Kết Nối NFC: Có|<Kết nối><Thiết kế - trọng lượng>|Kích thước: 162.3mm x 79.0mm x 8.6mm|Trọng lượng: 232g|Thiết kế: Nguyên khối|Chất liệu: Khung Titan & Mặt lưng kính cường lực|<Thiết kế - trọng lượng><Pin & Sạc>|Dung lượng pin sản phẩm: 5000mAh|Hỗ trợ sạc tối đa: 45W|Công nghệ pin: Tiết kiệm pin
Sạc pin nhanh
Sạc ngược không dây
Sạc không dây|Loại pin: Li-Po|<Pin & Sạc><Tiện ích>|Tính năng đặc biệt: Ứng dụng kép (Dual Messenger)
Đa cửa sổ (chia đôi màn hình)
Âm thanh Dolby Atmos
Âm thanh AKG
Vision Booster
Tối ưu game (Game Booster)
Trợ lý ảo Samsung Bixby
Trợ lý ảo Google Assistant
Trợ lý Note thông minh
Trợ lý note quyền năng
Trợ lý chỉnh ảnh
Trợ lý chat thông minh
Thu nhỏ màn hình sử dụng một tay
Samsung Pay
Samsung DeX (Kết nối màn hình sử dụng giao diện tương tự PC)
Ray Tracing
Phiên dịch trực tiếp
Mở rộng bộ nhớ RAM
Màn hình luôn hiển thị AOD
Loa kép
Không gian thứ hai (Thư mục bảo mật)
Khoanh vùng search đa năng
Hệ thống tản nhiệt Vapor Chamber
Cử chỉ thông minh
Chặn tin nhắn
Chặn cuộc gọi
